Time of Call,API Code,App Name,call_count
2025-04-05,A7,GitLab,16
2025-04-06,A7,Paytm,17
2025-04-07,A7,PayPal,19
2025-04-08,A7,Jira,16
2025-04-09,A7,Google Pay,15
2025-04-10,A7,PayPal,12
2025-04-11,A7,Flipkart,9
2025-04-12,A7,Google Cloud,22
2025-04-13,A7,Dropbox,25
2025-04-14,A7,Amazon,8
2025-04-15,A7,AWS,10
2025-04-16,A7,Spotify,19
2025-04-17,A7,AWS,12
2025-04-18,A7,Flipkart,18
2025-04-19,A7,Google Pay,21
2025-04-20,A7,Salesforce,12
2025-04-21,A7,Snapchat,14
2025-04-22,A7,Amazon,9
2025-04-23,A7,AWS,15
2025-04-24,A7,Zoho,10
2025-04-25,A7,Snapchat,18
2025-04-26,A7,Microsoft Teams,14
2025-04-27,A7,Amazon,12
2025-04-28,A7,Swiggy,15
2025-04-29,A7,Microsoft Azure,15
2025-04-30,A7,GitHub,15
2025-05-01,A7,Freshdesk,14
2025-05-02,A7,Salesforce,22
2025-05-03,A7,Zoom,13
2025-05-04,A7,Confluence,15
2025-05-05,A7,Paytm,15
2025-05-06,A7,Amazon,8
2025-05-07,A7,Instagram,11
2025-05-08,A7,Dropbox,16
2025-05-09,A7,AWS,10
2025-05-10,A7,AWS,15
2025-05-11,A7,Facebook,13
2025-05-12,A7,Spotify,14
2025-05-13,A7,OpenAI,16
2025-05-14,A7,Snapchat,21
2025-05-15,A7,Facebook,9
2025-05-16,A7,AWS,9
2025-05-17,A7,Twitter (X),8
2025-05-18,A7,Spotify,9
2025-05-19,A7,Dropbox,11
2025-05-20,A7,Hotstar,15
2025-05-21,A7,Amazon Pay,13
2025-05-22,A7,Microsoft Azure,15
2025-05-23,A7,Netflix,16
2025-05-24,A7,LinkedIn,14
2025-05-25,A7,LinkedIn,18
2025-05-26,A7,AWS,18
2025-05-27,A7,Netflix,16
2025-05-28,A7,Amazon,15
2025-05-29,A7,iCloud,16
2025-05-30,A7,Hotstar,11
2025-05-31,A7,Netflix,16
2025-06-01,A7,Netflix,13
2025-06-02,A7,Zoom,8
2025-06-03,A7,Facebook,11
2025-06-04,A7,Amazon,21
2025-06-05,A7,Amazon,12
2025-06-06,A7,Microsoft Azure,14
2025-06-07,A7,PayPal,21
2025-06-08,A7,Hotstar,12
2025-06-09,A7,AWS,13
2025-06-10,A7,Google Pay,10
2025-06-11,A7,Amazon,13
2025-06-12,A7,Confluence,16
2025-06-13,A7,Freshdesk,13
2025-06-14,A7,Microsoft Teams,12
2025-06-15,A7,Stripe,16
2025-06-16,A7,PayPal,12
2025-06-17,A7,Ola,12
2025-06-18,A7,Dropbox,8
2025-06-19,A7,Salesforce,11
2025-06-20,A7,AWS,18
2025-06-21,A7,Twitter (X),9
2025-06-22,A7,Google Pay,21
2025-06-23,A7,AWS,12
2025-06-24,A7,Snapchat,18
2025-06-25,A7,LinkedIn,15
2025-06-26,A7,Amazon,16
2025-06-27,A7,Hotstar,11
2025-06-28,A7,Paytm,11
2025-06-29,A7,GitHub,16
2025-06-30,A7,Amazon Pay,16
2025-07-01,A7,AWS,12
2025-07-02,A7,AWS,19
2025-07-03,A7,Facebook,14
2025-07-04,A7,Google Pay,7
2025-07-05,A7,Amazon,10
2025-07-06,A7,OpenAI,16
2025-07-07,A7,Facebook,14
2025-07-08,A7,Razorpay,13
2025-07-09,A7,Google,12
2025-07-10,A7,Confluence,17
2025-07-11,A7,Freshdesk,12
2025-07-12,A7,Confluence,17
2025-07-13,A7,AWS,10
2025-07-14,A7,Google Pay,21
2025-07-15,A7,Salesforce,10
2025-07-16,A7,Freshdesk,10
2025-07-17,A7,Freshdesk,21
2025-07-18,A7,Instagram,11
2025-07-19,A7,Facebook,11
2025-07-20,A7,AWS,10
2025-07-21,A7,Hotstar,17
2025-07-22,A7,Google,19
2025-07-23,A7,Confluence,7
2025-07-24,A7,YouTube,13
2025-07-25,A7,Slack,15
2025-07-26,A7,Google,15
2025-07-27,A7,Freshdesk,17
2025-07-28,A7,Google,6
2025-07-29,A7,Google Cloud,12
2025-07-30,A7,Hotstar,12
2025-07-31,A7,Salesforce,12
2025-08-01,A7,LinkedIn,17
2025-08-02,A7,Amazon,14
2025-08-03,A7,GitHub,11
2025-08-04,A7,Ola,17
2025-08-05,A7,Instagram,14
2025-08-06,A7,AWS,7
2025-08-07,A7,Paytm,15
2025-08-08,A7,Dropbox,8
2025-08-09,A7,Freshdesk,13
2025-08-10,A7,Netflix,13
2025-08-11,A7,Amazon,8
2025-08-12,A7,AWS,18
2025-08-13,A7,Google Pay,18
2025-08-14,A7,Google Pay,11
2025-08-15,A7,AWS,22
2025-08-16,A7,Salesforce,16
2025-08-17,A7,Confluence,11
2025-08-18,A7,Confluence,14
2025-08-19,A7,Amazon Pay,10
2025-08-20,A7,OpenAI,13
2025-08-21,A7,GitLab,13
2025-08-22,A7,Salesforce,10
2025-08-23,A7,Instagram,20
2025-08-24,A7,Facebook,16
2025-08-25,A7,PayPal,12
2025-08-26,A7,Confluence,17
2025-08-27,A7,OpenAI,19
2025-08-28,A7,Amazon Pay,15
2025-08-29,A7,Slack,11
2025-08-30,A7,GitHub,15
2025-08-31,A7,AWS,18
2025-09-01,A7,Ola,11
2025-09-02,A7,Microsoft Teams,14
2025-09-03,A7,Paytm,12
2025-09-04,A7,Amazon Pay,15
2025-09-05,A7,OpenAI,17
2025-09-06,A7,OpenAI,8
2025-09-07,A7,Ola,17
2025-09-08,A7,Snapchat,15
2025-09-09,A7,AWS,8
2025-09-10,A7,Amazon,13
2025-09-11,A7,GitLab,10
2025-09-12,A7,Zoom,13
2025-09-13,A7,OpenAI,14
2025-09-14,A7,Dropbox,14
2025-09-15,A7,AWS,7
2025-09-16,A7,Amazon,15
2025-09-17,A7,GitLab,14
2025-09-18,A7,Facebook,16
2025-09-19,A7,AWS,9
2025-09-20,A7,Flipkart,9
2025-09-21,A7,Confluence,10
2025-09-22,A7,AWS,9
2025-09-23,A7,Google Pay,14
2025-09-24,A7,Amazon,9
2025-09-25,A7,LinkedIn,14
2025-09-26,A7,Zoho,9
2025-09-27,A7,Snapchat,11
2025-09-28,A7,Paytm,8
2025-09-29,A7,Flipkart,12
2025-09-30,A7,Flipkart,12
2025-10-01,A7,Amazon Pay,8
2025-10-02,A7,Paytm,6
2025-10-03,A7,Slack,16
2025-10-04,A7,Amazon,12
2025-10-05,A7,Freshdesk,9
2025-10-06,A7,Confluence,13
2025-10-07,A7,Amazon,14
2025-10-08,A7,AWS,14
2025-10-09,A7,GitHub,9
2025-10-10,A7,GitHub,15
2025-10-11,A7,Ola,13
2025-10-12,A7,Amazon,10
2025-10-13,A7,LinkedIn,14
2025-10-14,A7,Flipkart,15
2025-10-15,A7,Jira,13
2025-10-16,A7,GitLab,12
2025-10-17,A7,Google,21
2025-10-18,A7,Freshdesk,12
2025-10-19,A7,Google,11
2025-10-20,A7,Jira,17
2025-10-21,A7,AWS,14
2025-10-22,A7,Razorpay,12
2025-10-23,A7,Amazon Pay,14
2025-10-24,A7,Swiggy,13
2025-10-25,A7,Netflix,11
2025-10-26,A7,Confluence,9
2025-10-27,A7,Confluence,14
2025-10-28,A7,YouTube,19
2025-10-29,A7,Dropbox,10
2025-10-30,A7,Amazon,11
2025-10-31,A7,Confluence,10
2025-11-01,A7,Spotify,10
2025-11-02,A7,Slack,15
2025-11-03,A7,Instagram,15
2025-11-04,A7,GitLab,13
2025-11-05,A7,AWS,11
2025-11-06,A7,Netflix,15
2025-11-07,A7,Google Pay,14
2025-11-08,A7,Facebook,15
2025-11-09,A7,OpenAI,11
2025-11-10,A7,AWS,11
2025-11-11,A7,AWS,13
2025-11-12,A7,Google Pay,14
2025-11-13,A7,Google,14
2025-11-14,A7,Salesforce,10
2025-11-15,A7,Flipkart,13
2025-11-16,A7,Spotify,14
2025-11-17,A7,Amazon,13
