Time of Call,API Code,App Name,call_count
2025-04-06,A18,Amazon Pay,15
2025-04-07,A18,Facebook,14
2025-04-08,A18,LinkedIn,18
2025-04-09,A18,Google,19
2025-04-10,A18,Paytm,15
2025-04-11,A18,Spotify,12
2025-04-12,A18,LinkedIn,12
2025-04-13,A18,GitLab,13
2025-04-14,A18,Netflix,11
2025-04-15,A18,Amazon,12
2025-04-16,A18,AWS,17
2025-04-17,A18,Snapchat,13
2025-04-18,A18,PayPal,15
2025-04-19,A18,Twitter (X),9
2025-04-20,A18,Spotify,21
2025-04-21,A18,LinkedIn,16
2025-04-22,A18,YouTube,9
2025-04-23,A18,Flipkart,19
2025-04-24,A18,AWS,9
2025-04-25,A18,Facebook,8
2025-04-26,A18,Google Cloud,14
2025-04-27,A18,Google,18
2025-04-28,A18,Google Pay,11
2025-04-29,A18,Microsoft Azure,12
2025-04-30,A18,Flipkart,11
2025-05-01,A18,Slack,17
2025-05-02,A18,Facebook,12
2025-05-03,A18,Facebook,15
2025-05-04,A18,Snapchat,9
2025-05-05,A18,Confluence,7
2025-05-06,A18,WhatsApp,21
2025-05-07,A18,Google Cloud,16
2025-05-08,A18,GitHub,7
2025-05-09,A18,Microsoft Teams,22
2025-05-10,A18,Salesforce,9
2025-05-11,A18,Amazon Pay,16
2025-05-12,A18,Freshdesk,13
2025-05-13,A18,Zoom,15
2025-05-14,A18,Freshdesk,16
2025-05-15,A18,Instagram,17
2025-05-16,A18,Confluence,8
2025-05-17,A18,Freshdesk,20
2025-05-18,A18,GitHub,12
2025-05-19,A18,AWS,11
2025-05-20,A18,Google Cloud,14
2025-05-21,A18,Stripe,13
2025-05-22,A18,Zoho,18
2025-05-23,A18,Snapchat,10
2025-05-24,A18,PhonePe,11
2025-05-25,A18,Hotstar,6
2025-05-26,A18,PhonePe,13
2025-05-27,A18,Amazon,13
2025-05-28,A18,Google Pay,14
2025-05-29,A18,Facebook,8
2025-05-30,A18,OpenAI,16
2025-05-31,A18,Amazon,10
2025-06-01,A18,Hotstar,13
2025-06-02,A18,Jira,16
2025-06-03,A18,Amazon,13
2025-06-04,A18,Uber,14
2025-06-05,A18,Google,14
2025-06-06,A18,AWS,15
2025-06-07,A18,Freshdesk,22
2025-06-08,A18,Dropbox,18
2025-06-09,A18,GitHub,12
2025-06-10,A18,PayPal,9
2025-06-11,A18,Hotstar,11
2025-06-12,A18,Dropbox,21
2025-06-13,A18,Microsoft Teams,10
2025-06-14,A18,AWS,23
2025-06-15,A18,AWS,17
2025-06-16,A18,Zomato,14
2025-06-17,A18,Confluence,19
2025-06-18,A18,Amazon Pay,15
2025-06-19,A18,Razorpay,10
2025-06-20,A18,PayPal,12
2025-06-21,A18,Dropbox,18
2025-06-22,A18,GitHub,8
2025-06-23,A18,Dropbox,12
2025-06-24,A18,Confluence,8
2025-06-25,A18,Flipkart,12
2025-06-26,A18,Amazon Pay,9
2025-06-27,A18,Paytm,21
2025-06-28,A18,Jira,10
2025-06-29,A18,AWS,18
2025-06-30,A18,Stripe,15
2025-07-01,A18,Zoho,19
2025-07-02,A18,Microsoft Azure,11
2025-07-03,A18,Amazon,17
2025-07-04,A18,YouTube,20
2025-07-05,A18,Freshdesk,12
2025-07-06,A18,Amazon,22
2025-07-07,A18,Facebook,19
2025-07-08,A18,OpenAI,13
2025-07-09,A18,Google,11
2025-07-10,A18,Amazon Pay,9
2025-07-11,A18,AWS,12
2025-07-12,A18,Freshdesk,6
2025-07-13,A18,GitLab,12
2025-07-14,A18,Snapchat,12
2025-07-15,A18,YouTube,14
2025-07-16,A18,Hotstar,20
2025-07-17,A18,Paytm,12
2025-07-18,A18,Salesforce,11
2025-07-19,A18,Amazon,16
2025-07-20,A18,Zomato,16
2025-07-21,A18,Netflix,12
2025-07-22,A18,LinkedIn,8
2025-07-23,A18,LinkedIn,10
2025-07-24,A18,Zoom,16
2025-07-25,A18,Facebook,20
2025-07-26,A18,GitHub,14
2025-07-27,A18,Zomato,15
2025-07-28,A18,Microsoft Azure,10
2025-07-29,A18,Google Pay,14
2025-07-30,A18,Facebook,16
2025-07-31,A18,AWS,22
2025-08-01,A18,GitHub,10
2025-08-02,A18,Facebook,17
2025-08-03,A18,Razorpay,16
2025-08-04,A18,Amazon,12
2025-08-05,A18,Paytm,6
2025-08-06,A18,AWS,16
2025-08-07,A18,Google,13
2025-08-08,A18,Freshdesk,12
2025-08-09,A18,Netflix,12
2025-08-10,A18,LinkedIn,11
2025-08-11,A18,Hotstar,11
2025-08-12,A18,Freshdesk,11
2025-08-13,A18,Dropbox,13
2025-08-14,A18,Hotstar,13
2025-08-15,A18,GitLab,16
2025-08-16,A18,Flipkart,17
2025-08-17,A18,Facebook,18
2025-08-18,A18,Stripe,16
2025-08-19,A18,Instagram,9
2025-08-20,A18,Instagram,11
2025-08-21,A18,Google Pay,13
2025-08-22,A18,Freshdesk,19
2025-08-23,A18,PayPal,13
2025-08-24,A18,Google Pay,12
2025-08-25,A18,Google Pay,16
2025-08-26,A18,Google Cloud,18
2025-08-27,A18,Razorpay,7
2025-08-28,A18,GitLab,10
2025-08-29,A18,Google,19
2025-08-30,A18,Facebook,10
2025-08-31,A18,Microsoft Azure,17
2025-09-01,A18,Netflix,9
2025-09-02,A18,PayPal,12
2025-09-03,A18,Dropbox,11
2025-09-04,A18,Microsoft Teams,8
2025-09-05,A18,Amazon,14
2025-09-06,A18,Amazon Pay,12
2025-09-07,A18,Amazon,11
2025-09-08,A18,Amazon,14
2025-09-09,A18,PhonePe,10
2025-09-10,A18,LinkedIn,19
2025-09-11,A18,Netflix,17
2025-09-12,A18,Google,15
2025-09-13,A18,Confluence,15
2025-09-14,A18,OpenAI,14
2025-09-15,A18,AWS,20
2025-09-16,A18,LinkedIn,14
2025-09-17,A18,Amazon,5
2025-09-18,A18,AWS,13
2025-09-19,A18,Confluence,12
2025-09-20,A18,Slack,11
2025-09-21,A18,Jira,9
2025-09-22,A18,OpenAI,12
2025-09-23,A18,Dropbox,12
2025-09-24,A18,Uber,12
2025-09-25,A18,Microsoft Azure,13
2025-09-26,A18,YouTube,10
2025-09-27,A18,Facebook,10
2025-09-28,A18,LinkedIn,15
2025-09-29,A18,Amazon Pay,6
2025-09-30,A18,OpenAI,7
2025-10-01,A18,Swiggy,15
2025-10-02,A18,Instagram,14
2025-10-03,A18,Google,13
2025-10-04,A18,LinkedIn,15
2025-10-05,A18,Google Cloud,13
2025-10-06,A18,Netflix,11
2025-10-07,A18,YouTube,13
2025-10-08,A18,Amazon,20
2025-10-09,A18,Zoho,12
2025-10-10,A18,Paytm,12
2025-10-11,A18,Freshdesk,12
2025-10-12,A18,Razorpay,19
2025-10-13,A18,AWS,15
2025-10-14,A18,AWS,14
2025-10-15,A18,Stripe,13
2025-10-16,A18,iCloud,13
2025-10-17,A18,Microsoft Azure,11
2025-10-18,A18,Google Pay,16
2025-10-19,A18,GitHub,10
2025-10-20,A18,Google,18
2025-10-21,A18,Slack,12
2025-10-22,A18,PayPal,17
2025-10-23,A18,Confluence,12
2025-10-24,A18,Ola,7
2025-10-25,A18,Paytm,12
2025-10-26,A18,Confluence,14
2025-10-27,A18,Hotstar,17
2025-10-28,A18,Google,16
2025-10-29,A18,Razorpay,15
2025-10-30,A18,Paytm,10
2025-10-31,A18,Google Pay,15
2025-11-01,A18,Razorpay,21
2025-11-02,A18,GitHub,10
2025-11-03,A18,Paytm,13
2025-11-04,A18,PayPal,15
2025-11-05,A18,Razorpay,11
2025-11-06,A18,AWS,6
2025-11-07,A18,GitLab,9
2025-11-08,A18,iCloud,13
2025-11-09,A18,Amazon,11
2025-11-10,A18,Stripe,17
2025-11-11,A18,AWS,17
2025-11-12,A18,Dropbox,10
2025-11-13,A18,PayPal,6
2025-11-14,A18,Instagram,15
2025-11-15,A18,Facebook,19
2025-11-16,A18,Hotstar,13
2025-11-17,A18,iCloud,14
