Time of Call,API Code,App Name,call_count
2025-04-01,A10,AWS,14
2025-04-02,A10,GitLab,14
2025-04-03,A10,Amazon,11
2025-04-04,A10,Dropbox,25
2025-04-05,A10,Hotstar,15
2025-04-06,A10,AWS,18
2025-04-07,A10,AWS,20
2025-04-08,A10,Ola,14
2025-04-09,A10,Amazon,16
2025-04-10,A10,Ola,15
2025-04-11,A10,Flipkart,16
2025-04-12,A10,Confluence,23
2025-04-13,A10,Amazon Pay,16
2025-04-14,A10,Amazon,12
2025-04-15,A10,Flipkart,16
2025-04-16,A10,Google Cloud,14
2025-04-17,A10,GitLab,10
2025-04-18,A10,Amazon,9
2025-04-19,A10,Twitter (X),17
2025-04-20,A10,Freshdesk,14
2025-04-21,A10,Facebook,13
2025-04-22,A10,Zomato,11
2025-04-23,A10,Instagram,13
2025-04-24,A10,Snapchat,28
2025-04-25,A10,LinkedIn,15
2025-04-26,A10,Spotify,11
2025-04-27,A10,Amazon Pay,13
2025-04-28,A10,Amazon,13
2025-04-29,A10,AWS,15
2025-04-30,A10,OpenAI,15
2025-05-01,A10,LinkedIn,8
2025-05-02,A10,AWS,12
2025-05-03,A10,Stripe,11
2025-05-04,A10,Stripe,11
2025-05-05,A10,Uber,11
2025-05-06,A10,Google Pay,15
2025-05-07,A10,AWS,11
2025-05-08,A10,Flipkart,15
2025-05-09,A10,Facebook,12
2025-05-10,A10,OpenAI,13
2025-05-11,A10,LinkedIn,7
2025-05-12,A10,Amazon,12
2025-05-13,A10,AWS,9
2025-05-14,A10,AWS,19
2025-05-15,A10,Flipkart,9
2025-05-16,A10,Dropbox,18
2025-05-17,A10,GitHub,6
2025-05-18,A10,Dropbox,13
2025-05-19,A10,Dropbox,9
2025-05-20,A10,Hotstar,12
2025-05-21,A10,Instagram,20
2025-05-22,A10,Paytm,16
2025-05-23,A10,Twitter (X),10
2025-05-24,A10,LinkedIn,20
2025-05-25,A10,Amazon,13
2025-05-26,A10,GitLab,19
2025-05-27,A10,Freshdesk,10
2025-05-28,A10,Confluence,14
2025-05-29,A10,PayPal,12
2025-05-30,A10,Jira,11
2025-05-31,A10,Slack,10
2025-06-01,A10,Spotify,13
2025-06-02,A10,Snapchat,19
2025-06-03,A10,Twitter (X),11
2025-06-04,A10,Flipkart,9
2025-06-05,A10,Confluence,7
2025-06-06,A10,Google,12
2025-06-07,A10,Google Cloud,19
2025-06-08,A10,Confluence,16
2025-06-09,A10,Confluence,13
2025-06-10,A10,Dropbox,11
2025-06-11,A10,Freshdesk,12
2025-06-12,A10,Flipkart,9
2025-06-13,A10,Google Cloud,12
2025-06-14,A10,Amazon,13
2025-06-15,A10,Facebook,19
2025-06-16,A10,Uber,15
2025-06-17,A10,GitHub,19
2025-06-18,A10,Zoom,7
2025-06-19,A10,Amazon Pay,13
2025-06-20,A10,Freshdesk,10
2025-06-21,A10,Confluence,15
2025-06-22,A10,Stripe,13
2025-06-23,A10,Confluence,9
2025-06-24,A10,LinkedIn,15
2025-06-25,A10,GitHub,12
2025-06-26,A10,Amazon,22
2025-06-27,A10,Hotstar,10
2025-06-28,A10,Amazon Pay,11
2025-06-29,A10,PhonePe,14
2025-06-30,A10,Uber,12
2025-07-01,A10,Salesforce,16
2025-07-02,A10,Freshdesk,12
2025-07-03,A10,GitLab,8
2025-07-04,A10,Microsoft Teams,14
2025-07-05,A10,Google,18
2025-07-06,A10,GitHub,12
2025-07-07,A10,WhatsApp,20
2025-07-08,A10,Razorpay,11
2025-07-09,A10,GitHub,17
2025-07-10,A10,PhonePe,8
2025-07-11,A10,Snapchat,11
2025-07-12,A10,Spotify,10
2025-07-13,A10,Flipkart,20
2025-07-14,A10,WhatsApp,18
2025-07-15,A10,Spotify,14
2025-07-16,A10,Twitter (X),11
2025-07-17,A10,GitHub,14
2025-07-18,A10,Jira,23
2025-07-19,A10,Google Cloud,8
2025-07-20,A10,Instagram,13
2025-07-21,A10,Amazon,8
2025-07-22,A10,Dropbox,9
2025-07-23,A10,Facebook,14
2025-07-24,A10,AWS,10
2025-07-25,A10,Google,10
2025-07-26,A10,Flipkart,14
2025-07-27,A10,AWS,7
2025-07-28,A10,Instagram,11
2025-07-29,A10,Dropbox,13
2025-07-30,A10,GitLab,15
2025-07-31,A10,Jira,14
2025-08-01,A10,Netflix,19
2025-08-02,A10,Confluence,14
2025-08-03,A10,Razorpay,3
2025-08-04,A10,Google Cloud,18
2025-08-05,A10,Amazon Pay,8
2025-08-06,A10,AWS,9
2025-08-07,A10,Slack,11
2025-08-08,A10,Salesforce,18
2025-08-09,A10,AWS,20
2025-08-10,A10,Microsoft Teams,11
2025-08-11,A10,GitLab,11
2025-08-12,A10,Facebook,9
2025-08-13,A10,Zoom,10
2025-08-14,A10,Google,12
2025-08-15,A10,Google Pay,14
2025-08-16,A10,Google Cloud,15
2025-08-17,A10,LinkedIn,13
2025-08-18,A10,AWS,15
2025-08-19,A10,Spotify,17
2025-08-20,A10,AWS,12
2025-08-21,A10,Google,13
2025-08-22,A10,Amazon Pay,14
2025-08-23,A10,Zoho,9
2025-08-24,A10,Amazon,10
2025-08-25,A10,Salesforce,22
2025-08-26,A10,Netflix,21
2025-08-27,A10,Flipkart,19
2025-08-28,A10,iCloud,9
2025-08-29,A10,LinkedIn,9
2025-08-30,A10,Google,17
2025-08-31,A10,Google Cloud,12
2025-09-01,A10,Confluence,8
2025-09-02,A10,Microsoft Teams,17
2025-09-03,A10,Google Cloud,19
2025-09-04,A10,AWS,18
2025-09-05,A10,Dropbox,18
2025-09-06,A10,Amazon Pay,11
2025-09-07,A10,WhatsApp,16
2025-09-08,A10,Google Cloud,5
2025-09-09,A10,Salesforce,11
2025-09-10,A10,Flipkart,20
2025-09-11,A10,Dropbox,16
2025-09-12,A10,GitLab,17
2025-09-13,A10,Amazon,10
2025-09-14,A10,Microsoft Azure,9
2025-09-15,A10,Google Pay,11
2025-09-16,A10,LinkedIn,17
2025-09-17,A10,Google Cloud,13
2025-09-18,A10,Zomato,19
2025-09-19,A10,AWS,13
2025-09-20,A10,Freshdesk,3
2025-09-21,A10,Flipkart,16
2025-09-22,A10,GitLab,12
2025-09-23,A10,Dropbox,8
2025-09-24,A10,Hotstar,12
2025-09-25,A10,AWS,9
2025-09-26,A10,GitHub,13
2025-09-27,A10,Google Cloud,15
2025-09-28,A10,WhatsApp,14
2025-09-29,A10,Confluence,14
2025-09-30,A10,LinkedIn,10
2025-10-01,A10,Google Cloud,16
2025-10-02,A10,Freshdesk,19
2025-10-03,A10,Paytm,16
2025-10-04,A10,LinkedIn,18
2025-10-05,A10,Freshdesk,8
2025-10-06,A10,Dropbox,20
2025-10-07,A10,Dropbox,17
2025-10-08,A10,Instagram,15
2025-10-09,A10,Freshdesk,25
2025-10-10,A10,WhatsApp,13
2025-10-11,A10,Amazon,10
2025-10-12,A10,OpenAI,17
2025-10-13,A10,Facebook,14
2025-10-14,A10,Amazon Pay,8
2025-10-15,A10,AWS,14
2025-10-16,A10,Snapchat,17
2025-10-17,A10,OpenAI,17
2025-10-18,A10,LinkedIn,12
2025-10-19,A10,Amazon,13
2025-10-20,A10,Flipkart,12
2025-10-21,A10,Dropbox,19
2025-10-22,A10,AWS,17
2025-10-23,A10,Amazon Pay,10
2025-10-24,A10,Jira,12
2025-10-25,A10,Swiggy,16
2025-10-26,A10,Amazon,9
2025-10-27,A10,PhonePe,14
2025-10-28,A10,Amazon Pay,13
2025-10-29,A10,Amazon Pay,15
2025-10-30,A10,Twitter (X),13
2025-10-31,A10,Netflix,17
2025-11-01,A10,AWS,9
2025-11-02,A10,Stripe,9
2025-11-03,A10,Zomato,15
2025-11-04,A10,Amazon,14
2025-11-05,A10,Uber,6
2025-11-06,A10,WhatsApp,14
2025-11-07,A10,Facebook,16
2025-11-08,A10,Confluence,12
2025-11-09,A10,AWS,10
2025-11-10,A10,Dropbox,16
2025-11-11,A10,Razorpay,15
2025-11-12,A10,iCloud,13
2025-11-13,A10,Google Pay,16
2025-11-14,A10,Amazon Pay,18
2025-11-15,A10,AWS,14
2025-11-16,A10,PhonePe,16
2025-11-17,A10,Ola,13
